Fecha;PM2.5(µg/m³);Xileno(µg/m³);SO2(µg/m³);CO(mg/m³);NO(µg/m³);NO2(µg/m³);PM10(µg/m³);NOx(µg/m³);Ozono(µg/m³);Tolueno(µg/m³);Benceno(µg/m³);Ruido(dBA)
2016-06-19;5;2.4;4;0.1;10;29;10;43;62;1.6;0.4;58
2016-06-23;6;3.9;4;;24;52;20;89;50;4.6;1.1;61
2016-06-30;12;3.8;3;0.1;22;42;20;76;37;5.8;1.2;62
2016-07-01;12;3.3;4;0.1;22;41;18;74;39;4.6;1.1;62
2016-07-05;8;;3;0.1;22;45;17;78;42;;;61
2016-07-14;6;3.6;3;0.2;23;45;12;80;39;4.6;1.2;59
2016-07-20;13;4.2;3;0.2;17;53;22;78;44;5.8;1.3;61
2016-07-23;8;4.8;3;0.2;12;40;13;58;45;3.0;0.5;59
2016-07-24;7;4.4;4;0.2;8;34;12;46;54;2.7;0.5;59
2016-07-25;8;5.3;3;0.2;28;55;22;98;47;5.5;1.3;60
2016-07-26;13;4.8;3;0.2;19;50;23;79;49;5.6;1.3;60
2016-07-27;9;3.7;3;0.2;13;37;14;56;58;4.7;0.8;60
2016-07-28;8;5.3;4;0.2;24;55;17;92;42;8.2;1.5;60
2016-07-29;10;4.6;4;0.2;21;50;17;82;47;7.8;1.1;61
2016-07-30;10;4.0;3;0.2;10;40;16;56;51;3.1;0.6;60
2016-08-21;7;2.2;4;0.2;6;22;11;32;47;1.5;0.6;58
2016-08-25;4;4.5;4;0.1;16;43;10;68;68;3.4;0.7;59
2016-08-28;11;2.6;3;0.2;6;19;13;28;65;2.4;0.4;59
2016-08-29;11;2.5;3;0.2;11;25;14;42;58;2.7;0.6;60
2016-08-31;6;2.7;3;0.2;21;46;10;78;48;6.3;1.0;60
2016-09-01;7;3.2;3;0.2;32;56;11;104;49;5.5;1.2;60
2016-09-05;7;;3;0.2;;;17;;;;;58
2016-09-09;8;;4;0.1;;;12;;;;;60
2016-09-10;10;;3;0.1;;;12;;;;;59
2016-09-21;7;7.0;3;0.2;29;51;11;95;41;9.9;1.8;61
2016-09-23;10;5.8;4;0.2;25;53;18;92;37;8.4;1.9;61
2016-09-25;6;5.3;4;0.3;9;34;7;48;50;3.6;0.9;60
2016-10-03;11;8.4;4;0.4;25;42;16;79;31;7.1;1.7;61
2016-10-07;8;6.5;4;0.4;29;43;13;87;32;7.7;2.3;62
2016-10-16;5;4.2;3;0.2;8;40;7;52;40;4.6;1.2;57
2016-10-23;16;5.6;3;;14;29;17;50;25;5.9;1.6;59
2016-11-05;8;3.8;;;11;15;46;31;43;3.4;0.6;62
2016-11-12;8;3.7;7;0.2;34;52;14;105;15;4.3;2.7;60
2016-11-14;5;3.2;3;0.2;45;55;19;123;20;4.2;2.2;59
2016-11-15;5;4.2;4;0.2;39;49;15;109;24;4.9;2.3;59
2016-11-16;7;3.4;6;0.3;54;55;16;138;19;5.8;2.7;60
2016-11-18;11;7.1;4;0.3;71;66;24;174;10;15.8;3.3;61
2016-11-22;3;2.2;3;0.1;32;47;3;96;18;3.1;1.6;64
2016-12-04;6;0.4;4;0.1;11;27;6;43;42;1.8;1.2;64
2016-12-05;4;0.3;4;0.1;11;24;5;40;48;1.4;0.8;66
2016-12-06;6;1.7;3;0.2;32;41;7;89;30;3.9;1.8;62
2016-12-08;9;2.4;4;0.2;21;43;10;75;28;4.0;2.4;62
2016-12-09;9;2.4;4;0.3;70;66;14;174;13;9.5;3.0;61
2016-12-11;7;1.2;4;0.2;56;46;8;132;8;5.2;2.5;63
2016-12-13;12;3.3;3;0.3;87;60;17;194;4;10.0;3.1;62
2016-12-15;13;3.0;3;0.2;55;54;17;139;6;8.3;2.6;62
2016-12-16;9;2.5;3;0.2;58;56;10;145;14;7.4;2.6;62
2016-12-19;4;0.3;3;0.1;20;31;4;62;40;1.8;1.6;67
2016-12-25;5;1.2;4;0.2;30;36;6;82;15;4.2;2.2;61
2016-12-27;12;3.9;4;0.3;103;60;17;219;7;11.6;3.4;63
2016-12-29;7;1.9;4;0.2;57;55;15;143;11;6.9;2.7;62
2017-01-01;9;1.0;3;0.1;17;31;10;57;23;2.5;2.2;61
2017-01-03;19;5.7;3;0.4;127;70;25;264;3;14.7;4.2;63
2017-01-04;12;2.6;5;0.3;80;61;20;183;8;9.7;3.4;63
2017-01-06;8;0.8;4;0.2;28;43;10;85;18;4.0;2.2;61
2017-01-08;10;1.4;4;0.2;36;37;12;92;14;4.0;2.6;62
2017-01-09;11;2.7;5;0.2;69;64;17;169;8;7.7;3.2;61
2017-01-10;6;1.5;4;0.1;31;39;17;86;23;4.3;2.1;61
2017-01-11;4;1.8;5;0.2;62;58;8;154;26;6.8;2.6;60
2017-01-14;3;0.2;3;0.1;12;15;17;34;57;0.6;1.0;61
2017-01-15;2;0.3;4;0.1;11;12;9;28;57;0.6;1.0;60
2017-01-18;4;;6;0.1;;;10;;;;;58
2017-01-19;5;0.4;4;0.2;;;10;;45;2.2;2.3;66
2017-01-20;2;0.4;3;0.2;27;46;2;87;34;2.4;2.4;60
2017-01-22;3;0.2;3;0.2;15;30;3;52;48;1.3;2.0;61
2017-01-24;7;3.8;;0.2;72;62;12;173;14;9.7;3.2;61
2017-01-26;13;2.3;12;0.2;47;63;19;135;19;8.4;2.1;62
2017-01-30;8;2.5;8;0.3;75;61;17;176;12;9.4;3.0;61
2017-02-04;2;0.2;3;0.1;11;8;7;24;63;0.7;0.7;63
2017-02-05;1;0.2;3;0.1;8;4;4;16;70;0.4;0.5;65
2017-02-07;5;0.5;;0.1;19;24;26;53;36;3.4;1.0;60
2017-02-10;5;1.6;;0.2;44;55;11;122;28;6.5;3.0;60
2017-02-21;10;2.7;4;0.2;57;67;17;154;22;9.5;2.7;60
2017-02-24;13;2.7;4;0.3;50;55;16;131;8;8.3;2.9;64
2017-03-03;15;3.2;5;0.2;48;44;19;117;31;8.1;2.5;64
2017-03-05;2;0.3;4;0.1;9;9;4;22;48;1.1;0.9;61
2017-03-07;5;1.7;4;0.2;42;39;24;104;35;7.4;2.1;59
2017-03-08;5;2.6;5;0.3;47;55;12;128;26;10.6;2.4;59
2017-03-10;12;3.7;7;0.2;33;54;22;104;34;9.9;2.7;61
2017-03-13;3;0.4;6;0.1;18;24;4;51;55;1.7;1.0;67
2017-03-22;9;;3;0.2;19;30;39;58;48;;;61
2017-03-28;8;1.7;;0.1;40;62;10;122;33;5.8;2.2;61
2017-03-29;7;2.9;;0.2;36;61;14;116;46;6.8;2.1;60
2017-03-30;7;2.5;;0.2;44;69;12;137;38;7.6;2.2;61
2017-04-01;8;1.2;;0.1;15;55;17;79;40;4.4;1.7;61
2017-04-02;2;0.5;;0.1;13;39;6;58;53;3.0;1.2;57
2017-04-07;10;2.2;;0.2;51;88;16;165;38;7.8;2.6;59
2017-04-12;9;2.3;;;30;62;15;108;45;7.2;2.0;59
2017-04-13;13;2.0;;0.1;23;62;20;96;47;5.1;1.6;58
2017-04-16;11;0.6;;0.2;13;29;14;49;60;1.7;0.9;58
2017-04-20;4;0.5;;0.1;18;35;9;63;66;4.1;1.8;58
2017-04-22;3;0.7;7;0.1;11;34;5;50;69;2.0;1.2;58
2017-04-26;12;1.4;4;;19;33;15;63;45;6.1;1.8;61
2017-05-01;2;0.2;3;;8;16;3;28;77;1.1;0.6;56
2017-05-04;4;0.9;5;;23;36;8;71;51;4.2;1.4;60
2017-05-11;7;0.3;4;;11;17;44;33;64;1.7;0.6;61
2017-05-12;4;0.2;4;;13;19;32;39;59;1.7;0.5;60
2017-05-19;3;1.0;6;;25;38;6;76;44;7.1;1.3;60
2017-05-20;3;0.5;5;0.2;13;28;5;49;50;2.4;0.9;58
2017-05-21;4;0.4;4;0.2;10;24;5;40;50;2.2;0.7;57
2017-05-22;5;0.5;4;0.2;22;31;9;65;;4.2;1.0;60
2017-05-26;7;;5;0.2;25;46;12;84;;;;59
2017-05-29;8;0.7;;0.2;20;35;13;65;;5.8;1.2;57
2017-06-02;13;1.1;;;26;39;15;78;;7.1;1.1;60
2017-06-03;13;0.4;;;13;25;14;45;;2.4;0.8;59
2017-06-05;3;0.8;;;26;37;6;76;;3.7;1.3;61
2017-06-10;5;0.8;;;15;35;7;58;49;2.8;0.8;59
2017-06-11;4;1.1;;;11;31;6;48;61;3.5;0.8;58
2017-06-14;5;1.9;;;29;60;10;105;56;6.7;1.9;57
2017-06-22;4;2.1;;;27;48;10;89;51;6.0;1.5;58
2017-06-24;10;0.5;;;9;22;12;35;66;2.0;0.7;58
2017-06-26;9;0.6;4;;22;37;12;71;51;4.1;1.1;60
2017-06-28;7;0.2;4;;9;11;57;25;65;1.1;0.3;59
2017-06-29;5;0.2;5;;13;20;28;41;85;1.4;0.3;58
2017-06-30;2;0.6;;;21;35;7;68;66;3.4;1.0;58
2017-07-05;2;1.6;;;19;32;4;61;48;4.8;1.0;59
2017-07-08;7;0.5;5;0.2;8;26;9;39;71;1.9;0.7;59
2017-07-09;5;0.9;3;0.2;7;22;6;33;96;1.7;0.6;56
2017-07-10;8;1.4;3;0.3;20;38;11;68;67;4.1;0.9;58
2017-07-15;6;0.5;4;;9;19;7;33;56;1.5;0.5;58
2017-07-22;12;0.6;;;11;21;13;38;44;1.9;0.6;59
2017-07-24;10;0.3;;;21;31;12;63;39;4.6;1.0;60
2017-07-26;5;1.4;;;25;36;19;75;49;3.5;0.9;59
2017-07-31;28;0.5;;;13;18;29;37;29;3.9;0.8;59
2017-08-05;25;4.9;;0.2;7;21;27;33;32;3.2;0.9;58
2017-08-07;7;3.3;;0.2;14;24;8;45;24;2.1;0.7;59
2017-08-09;16;;;0.1;8;12;34;25;50;;;57
2017-08-12;7;;4;0.1;7;15;11;25;64;;;57
2017-08-14;6;;4;0.1;10;20;9;35;58;;;57
2017-08-15;7;;3;0.1;6;10;10;19;62;;;55
2017-08-17;19;0.5;3;0.2;11;21;29;38;53;2.2;0.7;58
2017-08-18;14;1.5;3;0.1;10;19;22;35;51;2.6;0.8;59
2017-08-21;8;0.5;3;0.1;13;24;18;44;47;2.6;0.7;58
2017-08-23;9;1.9;3;0.1;16;27;24;51;47;6.5;1.0;57
2017-08-28;31;0.9;;0.2;14;28;46;50;33;4.0;1.2;60
2017-08-31;9;1.1;5;0.1;17;25;15;51;39;4.7;1.0;59
2017-09-02;6;0.5;3;0.1;7;17;8;27;53;1.5;0.6;58
2017-09-03;9;0.6;3;0.1;5;11;11;19;58;1.3;0.5;58
2017-09-09;15;0.7;3;0.1;7;16;34;27;45;3.1;0.8;59
2017-09-16;3;0.6;3;0.1;9;18;6;32;38;1.9;0.8;58
2017-09-17;4;0.4;3;0.1;6;13;7;21;52;2.1;0.7;58
2017-09-20;9;1.1;3;0.2;14;23;17;44;54;4.2;1.2;60
2017-09-22;8;1.0;3;0.2;20;32;13;63;45;5.5;1.8;60
2017-09-26;9;0.5;3;0.1;10;19;14;34;;3.5;0.8;58
2017-10-04;6;1.6;4;0.2;24;28;11;64;30;8.3;1.9;61
2017-10-05;16;1.4;4;0.1;25;31;24;69;22;9.2;1.8;60
2017-10-09;10;0.7;3;0.1;10;18;16;34;47;4.8;0.9;60
2017-10-13;27;1.4;3;0.1;14;32;30;54;54;5.1;1.3;60
2017-10-16;11;2.1;5;0.2;33;50;17;100;28;17.8;2.0;59
2017-10-17;15;1.8;3;0.1;22;42;20;75;40;7.0;1.3;58
2017-10-19;4;;4;0.1;20;40;8;71;28;;;59
2017-10-22;6;0.3;3;0.1;12;30;8;47;33;8.0;0.9;57
2017-10-25;15;5.6;7;0.3;72;70;27;179;20;18.5;2.8;59
2017-10-28;12;1.6;3;0.1;15;43;17;66;30;7.8;1.3;59
2017-11-03;38;;4;0.2;49;59;72;135;19;;;61
2017-11-05;4;0.3;3;0.1;6;12;28;20;56;1.8;0.5;57
2017-11-08;12;2.2;3;0.1;24;35;58;72;35;7.8;1.8;56
2017-11-09;8;0.8;4;0.2;33;48;44;98;39;5.4;1.7;57
2017-11-10;19;2.9;7;0.3;63;61;91;157;27;23.5;2.3;58
2017-11-16;31;2.6;4;0.3;48;64;92;138;20;9.9;3.1;57
2017-11-18;48;3.0;3;0.3;35;63;88;117;19;9.4;2.9;58
2017-11-21;45;4.0;6;0.3;70;70;137;177;12;15.0;3.2;58
2017-11-22;45;3.7;4;0.3;56;66;105;151;12;12.2;3.1;58
2017-11-23;40;4.5;8;0.4;104;75;161;235;11;19.0;3.2;58
2017-11-28;29;2.9;5;0.3;51;52;85;130;14;11.7;2.8;59
2017-11-29;23;1.3;3;0.2;28;43;29;86;14;6.2;1.9;64
2017-12-05;33;4.3;6;;89;70;81;206;12;13.9;3.6;58
2017-12-08;31;1.9;4;0.3;48;48;59;120;17;9.7;3.0;58
2017-12-12;11;1.2;4;0.1;35;39;41;93;22;8.1;1.9;57
2017-12-18;15;1.4;4;0.2;37;46;49;103;20;7.3;2.3;58
2017-12-22;36;3.4;10;0.4;137;73;75;282;9;17.1;3.7;60
2017-12-27;10;0.2;3;0.1;8;13;72;24;53;1.0;0.8;64
2017-12-28;10;0.6;4;0.2;28;32;42;74;34;5.2;1.7;60
2017-12-29;11;1.1;3;0.1;26;33;46;73;22;7.4;1.9;61
2017-12-30;7;0.2;3;0.1;8;10;21;23;38;2.2;0.8;60
2018-01-01;6;0.2;3;0.1;;;;;60;0.4;0.4;60
2018-01-02;10;0.3;3;0.1;10;17;;32;42;2.2;1.2;59
2018-01-06;17;0.6;3;0.1;19;31;;60;23;4.8;1.6;58
2018-01-07;6;0.2;3;0.1;12;21;;39;40;1.9;1.1;60
2018-01-12;11;0.9;4;0.2;38;42;;100;25;6.0;2.2;59
2018-01-15;12;0.7;3;0.2;29;37;;81;26;10.3;2.2;58
2018-01-16;14;0.4;3;0.1;14;20;;41;39;4.8;1.4;59
2018-01-22;15;1.1;3;0.2;26;21;;61;22;4.9;1.7;58
2018-01-26;8;0.7;4;0.2;38;36;17;94;24;5.1;2.1;60
2018-02-01;31;1.1;4;;31;29;31;75;21;6.7;2.2;
2018-02-05;20;0.7;5;0.2;44;52;23;118;21;5.5;2.5;62
2018-02-06;8;0.4;3;0.1;21;34;6;65;32;2.1;1.6;63
2018-02-08;11;0.7;4;0.1;27;38;16;79;42;3.3;1.9;58
2018-02-11;6;0.2;3;0.1;7;19;8;29;49;1.5;1.0;58
2018-02-13;10;0.5;4;0.1;21;32;27;64;46;3.8;1.4;60
2018-02-17;43;1.9;4;0.2;33;50;36;100;15;10.3;2.4;62
2018-02-21;7;0.6;3;;22;41;17;75;38;8.1;1.4;58
2018-02-24;32;0.9;3;0.2;19;49;29;78;45;3.8;2.4;64
2018-02-28;21;1.1;4;0.2;34;57;19;108;25;4.8;2.3;62
2018-03-02;15;0.6;5;0.2;35;58;31;112;32;5.5;2.1;63
2018-03-06;5;;3;0.1;14;26;;48;63;;;61
2018-03-10;14;;4;0.1;23;41;30;76;37;;;59
2018-03-11;4;;3;0.1;6;9;17;18;75;;;64
2018-03-12;7;;3;0.1;12;22;44;40;65;;;63
2018-03-15;5;;;;;;78;;;;;62
2018-03-17;8;;3;0.1;9;19;34;32;62;;;64
2018-03-23;15;8.2;3;0.1;16;34;84;58;56;13.8;3.7;60
2018-03-25;5;1.6;3;0.1;8;26;16;39;58;6.5;1.7;57
2018-03-28;14;5.5;3;0.1;27;46;67;87;37;21.3;2.5;58
2018-03-30;10;0.2;3;0.1;4;7;81;12;84;2.8;0.9;60
2018-04-04;14;4.2;3;0.1;10;21;94;37;69;5.9;2.9;60
2018-04-07;21;2.4;3;0.1;6;19;31;27;68;4.5;3.2;60
2018-04-10;8;4.3;4;0.1;20;38;27;69;60;7.7;3.1;62
2018-04-11;3;0.9;3;0.1;9;19;21;33;78;3.1;2.7;64
2018-04-13;12;;4;0.1;16;36;25;61;66;;;61
2018-04-28;51;2.2;3;0.1;10;27;50;41;68;3.2;3.2;61
2018-04-30;5;2.4;4;0.1;11;25;15;42;70;3.4;2.0;58
2018-05-04;9;3.2;5;0.1;23;46;21;81;46;5.0;2.7;58
2018-05-08;33;7.9;5;0.2;31;70;42;118;38;12.5;3.8;59
2018-05-09;33;5.7;4;0.2;25;45;38;83;53;10.5;3.4;60
2018-05-10;27;4.9;5;0.2;24;50;30;86;52;6.7;3.4;60
2018-05-13;10;0.7;3;0.1;6;17;21;26;82;1.6;1.7;58
2018-05-16;13;4.5;8;0.1;26;53;24;93;49;12.3;3.2;59
2018-05-17;13;4.6;5;0.1;19;53;26;82;59;7.6;3.0;60
2018-05-18;23;4.8;5;0.2;21;50;29;83;72;7.8;3.2;59
2018-05-20;26;2.6;4;0.1;9;32;25;46;83;5.1;3.3;58
2018-05-27;25;1.4;3;0.1;7;20;28;30;59;3.2;3.1;60
2018-05-28;16;1.8;3;0.1;13;34;23;53;55;4.3;2.8;61
2018-05-31;19;4.6;4;0.1;22;48;27;82;56;8.1;3.2;60
2018-06-03;9;1.1;3;0.1;7;19;7;29;76;2.4;;60
2018-06-07;9;;4;0.1;20;38;18;68;51;;;61
2018-06-08;18;;4;0.2;21;40;27;72;61;;;60
2018-06-09;21;;3;0.1;10;34;28;50;64;;;60
2018-06-10;17;;3;0.1;8;26;25;38;63;;;59
2018-06-16;10;;3;0.1;9;25;27;39;67;;;59
2018-06-22;14;1.7;4;0.1;23;54;36;88;56;3.8;;59
2018-06-24;9;0.6;3;0.1;7;24;18;35;68;1.9;;57
2018-06-26;11;1.9;3;0.2;12;30;24;48;68;3.9;;58
2018-07-02;14;1.0;3;0.2;20;41;45;72;49;2.4;0.3;59
2018-07-04;16;0.9;3;0.2;13;34;34;53;54;2.1;0.2;59
2018-07-05;10;1.1;4;0.2;21;47;35;78;47;3.4;0.3;58
2018-07-06;13;1.2;3;0.2;18;39;30;66;45;3.5;0.3;59
2018-07-08;10;0.6;3;0.1;8;26;24;39;54;1.6;0.2;57
2018-07-09;12;1.2;3;0.1;19;43;;72;52;3.2;0.4;58
2018-07-11;9;;;;;;;;;;;60
2018-07-13;11;0.6;3;0.2;8;24;26;35;45;0.8;;
2018-07-14;15;0.6;3;0.1;8;21;;34;39;0.8;0.5;59
2018-07-15;18;0.5;3;0.1;7;23;;33;41;0.7;0.6;58
2018-07-17;10;0.8;3;0.1;17;37;;64;45;1.2;2.3;58
2018-07-19;13;0.5;3;0.2;14;35;31;57;59;1.4;1.3;58
2018-07-20;15;0.4;3;0.2;13;33;33;53;69;1.3;0.9;59
2018-07-23;9;0.5;3;0.2;17;36;;62;65;1.4;1.3;58
2018-07-24;13;0.7;3;0.2;13;30;;50;65;1.3;1.2;58
2018-07-25;12;0.4;;0.2;12;26;24;44;72;2.0;1.3;58
2018-07-28;17;1.4;;0.2;8;25;;38;78;2.4;0.8;58
2018-08-01;15;2.1;4;0.2;15;34;;57;55;2.9;1.1;59
2018-08-03;16;2.8;5;0.1;19;42;36;71;58;18.9;2.0;58
2018-08-11;9;1.7;4;0.1;8;24;31;36;;2.9;;59
2018-08-14;8;1.1;3;0.1;11;23;18;39;;4.1;;58
2018-08-16;8;1.9;3;0.1;14;40;26;61;;3.9;;58
2018-08-17;5;1.3;3;0.1;10;31;15;46;;2.8;;58
2018-08-25;8;0.7;3;;8;21;22;33;;2.1;1.6;57
2018-08-26;8;0.5;3;;6;15;21;25;;1.4;0.7;55
2018-08-27;11;0.7;3;0.1;11;27;34;43;;2.4;2.6;59
2018-08-29;8;0.8;3;0.1;13;28;;47;;2.4;2.4;59
2018-08-30;10;0.7;4;0.2;14;31;;52;;2.6;2.9;59
2018-08-31;10;1.0;4;0.2;14;34;;55;62;2.7;3.6;59
2018-09-03;11;0.7;3;0.2;13;33;37;52;53;2.6;2.5;59
2018-09-04;10;1.0;4;0.1;19;39;29;68;53;2.9;3.4;58
2018-09-06;11;1.1;4;0.1;13;37;28;57;57;2.8;2.9;60
2018-09-10;8;0.7;4;;12;30;;48;65;2.4;5.1;60
2018-09-16;5;0.8;4;;7;23;11;34;51;2.0;1.6;59
2018-09-18;8;2.8;5;;23;38;18;73;39;3.1;3.1;
2018-09-21;18;1.3;5;0.2;27;53;35;93;37;4.3;3.2;60
2018-09-22;23;1.1;4;0.2;13;38;33;57;47;3.5;2.8;60
2018-09-24;16;1.3;6;0.2;32;42;32;91;26;4.0;3.2;61
2018-09-25;9;0.6;4;;4;16;22;22;54;2.0;1.7;60
2018-09-28;20;1.2;5;;29;56;28;100;28;4.0;3.6;61
2018-10-01;14;1.1;6;;29;50;25;94;35;3.7;2.6;59
2018-10-07;10;3.6;4;0.1;9;23;21;37;;5.3;1.6;57
2018-10-10;8;5.1;5;0.3;30;54;16;100;21;6.1;1.1;61
2018-10-13;18;1.9;4;0.3;12;30;19;49;29;3.0;0.6;60
2018-10-14;14;1.4;4;0.3;7;21;14;32;32;2.0;0.4;60
2018-10-17;12;2.7;5;0.2;20;41;20;71;28;5.6;1.0;59
2018-10-19;8;2.6;5;0.3;20;44;15;75;21;3.7;0.7;60
2018-10-21;29;1.7;4;0.4;9;38;;51;46;2.8;0.9;60
2018-10-23;31;3.9;6;0.4;31;52;;99;22;7.3;1.4;61
2018-10-24;29;5.1;6;0.3;41;59;;122;;9.8;1.6;61
2018-10-26;28;6.1;7;0.1;58;71;;160;;12.7;1.7;61
2018-10-27;10;3.0;4;0.1;12;33;;51;21;3.8;0.7;61
2018-10-30;9;2.1;6;0.1;19;40;13;69;22;3.0;0.6;61
2018-11-03;10;2.7;4;0.1;24;45;24;82;18;3.9;1.1;61
2018-11-05;14;3.6;6;0.2;46;45;27;116;15;6.6;1.2;60
2018-11-06;4;1.0;4;0.1;9;19;14;34;45;1.6;0.3;61
2018-11-07;6;1.8;4;0.1;15;29;14;51;34;2.6;0.6;60
2018-11-10;6;0.9;4;0.1;8;19;14;31;39;1.6;0.4;60
2018-11-16;21;2.0;5;;17;37;20;63;22;3.2;0.6;
2018-11-20;9;1.8;4;0.1;12;26;13;44;33;2.7;0.7;63
2018-11-22;20;6.1;7;0.2;54;53;33;135;7;8.8;1.8;61
2018-11-25;5;0.7;4;0.1;6;12;8;21;49;1.3;0.3;60
2018-11-29;23;6.1;7;0.2;71;66;33;175;7;8.8;2.1;60
2018-12-07;30;4.1;5;0.3;45;51;31;121;8;6.7;1.7;62
2018-12-11;33;6.0;6;0.2;43;39;42;106;7;9.5;2.1;61
2018-12-12;26;3.5;4;0.2;;;34;;17;8.7;1.3;61
2018-12-14;4;1.6;4;0.1;;;12;;44;2.4;0.6;61
2018-12-17;12;4.5;8;0.2;;;19;;24;7.3;1.6;58
2018-12-18;18;5.0;5;0.2;51;56;27;134;14;11.6;1.6;59
2018-12-21;12;2.7;4;0.2;29;42;18;86;16;4.0;1.0;61
2018-12-23;22;2.8;5;0.2;37;39;24;95;10;4.2;2.2;62
2018-12-26;30;3.2;5;0.2;38;49;25;106;9;4.8;1.6;62
2018-12-28;32;3.4;4;0.2;32;45;24;94;10;4.7;1.4;61
2018-12-29;29;2.7;5;0.2;38;46;28;104;11;4.6;1.9;62
2019-01-02;17;4.3;6;0.3;55;58;33;142;8;6.9;1.9;60
2019-01-07;18;5.6;9;0.3;82;67;40;193;12;9.7;2.6;
2019-01-08;23;7.0;6;;58;60;39;148;12;11.7;1.9;62
2019-01-10;7;3.5;6;0.3;28;46;23;88;39;5.1;0.9;57
2019-01-20;13;;5;0.1;18;36;21;63;24;;;59
2019-01-24;3;;4;0.1;6;16;19;26;66;;;60
2019-01-27;6;;4;0.1;6;20;25;28;53;;;57
2019-01-28;6;;5;0.2;12;28;40;46;49;;;58
2019-01-30;5;;5;0.1;17;25;23;50;54;;;58
2019-02-01;7;;4;0.1;6;11;49;21;73;;;63
2019-02-03;4;;5;0.3;4;8;32;13;77;;;62
2019-02-04;8;;7;0.2;24;47;23;83;40;;;57
2019-02-09;;1.2;5;0.2;24;45;;82;28;5.4;1.7;62
2019-02-11;11;1.4;7;0.1;42;48;24;112;34;7.7;2.4;60
2019-02-13;16;3.3;6;0.2;44;55;34;123;27;12.7;3.8;60
2019-02-15;;0.6;4;0.1;23;54;;89;32;5.9;2.8;61
2019-02-19;25;0.6;5;;22;49;39;83;43;6.7;2.3;
2019-02-24;28;0.5;4;0.2;8;37;41;50;53;4.0;1.4;60
2019-03-03;16;0.5;5;0.2;21;42;28;74;43;5.2;1.8;58
2019-03-04;;0.2;4;0.1;10;21;;36;59;2.5;1.0;58
2019-03-07;4;0.3;5;0.4;12;26;12;45;60;2.5;0.9;61
2019-03-13;15;1.0;6;0.3;23;43;32;78;43;5.4;2.4;60
2019-03-15;24;1.4;7;0.4;34;56;51;108;35;9.1;3.8;61
2019-03-20;12;0.3;5;0.3;16;31;21;55;59;2.5;1.0;61
2019-03-25;19;0.4;6;0.3;26;54;39;94;45;5.8;2.8;57
2019-03-29;14;0.8;5;0.2;16;41;25;66;72;3.9;2.7;59
2019-04-01;15;0.3;4;0.1;10;33;21;47;73;3.4;1.1;62
2019-04-02;22;1.4;5;0.2;29;50;30;94;22;6.4;3.4;62
2019-04-03;11;1.1;5;0.2;19;26;17;56;59;3.9;1.4;62
2019-04-04;6;0.4;5;0.3;12;30;12;49;63;2.5;1.0;60
2019-04-05;10;1.5;5;0.2;23;37;16;71;49;4.8;1.4;62
2019-04-11;7;0.4;5;0.2;13;36;16;56;61;3.4;1.6;58
2019-04-17;15;0.2;5;0.1;9;23;22;36;84;2.0;1.0;59
2019-04-18;14;0.2;4;0.1;3;12;17;16;84;1.5;0.6;65
2019-04-21;14;0.2;5;0.2;1;5;20;7;104;0.3;0.3;63
2019-04-26;5;0.3;6;0.3;13;29;12;49;55;2.5;1.1;59
2019-04-28;8;0.3;4;0.2;6;17;12;26;65;2.0;1.0;59
2019-05-06;10;0.5;5;0.1;16;26;19;50;57;3.7;2.3;60
2019-05-07;24;0.8;5;0.1;16;27;34;51;59;5.3;2.4;60
2019-05-08;12;0.3;4;0.1;8;13;30;26;48;2.3;0.8;60
2019-05-09;3;0.3;4;0.2;8;16;10;29;52;2.6;0.9;59
2019-05-11;9;0.3;4;0.1;5;16;15;24;71;2.6;1.0;60
2019-05-12;8;0.3;5;0.2;7;27;15;37;50;2.4;1.1;59
2019-05-15;14;0.7;5;0.1;9;26;27;39;71;6.0;1.9;58
2019-05-18;5;0.3;6;0.3;8;27;11;39;59;2.6;1.1;57
2019-05-21;9;0.6;5;0.1;10;29;16;45;54;3.6;3.1;59
2019-05-23;13;0.5;6;0.1;16;30;22;55;60;4.1;1.9;60
2019-05-25;8;0.3;4;0.2;8;23;11;35;53;2.8;1.1;60
2019-05-27;12;1.1;5;0.2;18;31;19;58;51;4.7;1.4;58
2019-05-30;9;0.8;6;0.3;16;34;20;59;41;4.9;1.6;58
2019-05-31;10;1.2;7;0.2;22;39;22;72;43;5.2;1.8;58
2019-06-02;4;0.3;6;0.2;6;19;9;27;69;2.3;1.0;56
2019-06-03;8;0.8;5;0.1;12;26;16;45;68;3.9;1.7;57
2019-06-06;8;0.5;5;0.1;12;26;17;44;56;4.0;1.8;58
2019-06-07;8;0.5;4;0.2;8;19;21;31;66;2.6;1.2;60
2019-06-08;9;0.2;5;0.1;3;9;24;14;71;1.6;0.7;58
2019-06-13;6;0.4;5;0.1;6;16;13;24;67;3.0;3.1;57
2019-06-14;12;2.2;5;0.2;11;35;25;51;55;5.0;1.0;58
2019-06-18;11;2.2;6;0.1;16;27;18;51;55;3.6;0.5;59
2019-06-21;11;1.9;5;0.1;9;21;17;36;63;3.2;0.6;58
2019-06-22;11;1.6;4;0.1;7;22;15;33;57;2.7;0.4;59
2019-06-26;;1.3;4;0.1;5;13;;21;69;3.6;0.4;59
2019-06-27;;2.9;5;0.1;12;42;;60;54;6.2;0.9;58
2019-07-01;;2.3;4;0.1;6;19;;28;60;4.6;0.5;58
